YEARMODA,TEMP,VISIB,WDSP,DEWP,MAX,MIN,PRCP,SNDP,I_FOG,I_RAIN_DRIZZLE,I_SNOW_ICE,I_HAIL,I_THUNDER,I_TORNADO_FUNNEL,RH
2017-05-22,14.2,16.1,5.9,5.9,22.8,8.9,1.3,0,0,0,0,0,0,0,56.2
2017-05-23,15.9,14.6,3.8,11.8,22.8,8.9,0.3,0,0,1,0,0,0,0,77.8
2017-05-24,13.8,12.7,5.2,10.9,16.7,11.7,12.7,0,0,1,0,0,0,0,81.2
2017-05-25,14.9,16.1,5.5,10.4,20.6,11.7,4.3,0,0,1,0,0,0,0,76.5
2017-05-26,15.7,14.8,2.7,10.8,21.7,11.1,0,0,0,1,0,0,0,0,72.2
2017-05-27,16.5,15.1,2.8,11.6,25.6,11.1,13.5,0,0,1,0,0,0,0,73.7
2017-05-28,19.8,15.4,2.8,12.8,25.6,11.1,0,0,0,0,0,0,0,0,65.2
2017-05-29,20.4,16.1,5.4,8.1,25,13.3,0,0,0,0,0,0,0,0,45.8
2017-05-30,17.9,16.1,4.9,6.8,25,12.2,0,0,0,1,0,0,0,0,47.6
2017-05-31,17.7,16.1,4.8,6.4,23.3,11.1,0,0,0,1,0,0,0,0,50
2017-06-01,19.1,16.1,2.5,4.8,27.2,10.6,0,0,0,0,0,0,0,0,40.9
2017-06-02,21.4,16.1,2.1,5.3,30,10.6,0,0,0,0,0,0,0,0,36
2017-06-03,23,16.1,2.8,9.2,30,11.7,0,0,0,0,0,0,0,0,42.9
2017-06-04,26.7,16.1,3.9,14.7,33.3,13.9,0,0,0,0,0,0,0,0,48.6
2017-06-05,21.1,16.1,5.1,13.2,33.3,16.7,0,0,0,0,0,0,0,0,60
2017-06-06,18.1,16.1,6.5,6.9,24.4,12.2,0,0,0,0,0,0,0,0,47.6
2017-06-07,19.3,16.1,4.6,6.5,25,12.2,0,0,0,0,0,0,0,0,45.5
2017-06-08,20.6,16.1,1.7,6.1,28.3,11.7,0,0,0,0,0,0,0,0,37.5
2017-06-09,23.5,15.9,3.9,11.5,30.6,11.7,1.5,0,0,1,0,0,0,0,48.3
2017-06-10,24.2,16.1,5.1,12.2,32.2,17.8,0,0,0,0,0,0,0,0,46.7
2017-06-11,27.7,16.1,6.7,13.3,33.9,17.8,0,0,0,0,0,0,0,0,40.5
2017-06-12,29.4,16.1,6,15.8,35,22.8,0,0,0,0,0,0,0,0,43.9
2017-06-13,26.6,16.1,3.3,16.9,35,20,0,0,0,0,0,0,0,0,54.3
2017-06-14,25.2,15.4,4.1,18,33.3,20,0,0,0,1,0,0,1,0,65.6
2017-06-15,24.6,15.3,4.2,18,33.3,20,15.2,0,0,1,0,0,1,0,67.7
2017-06-16,24.9,15.8,4.5,15.5,32.8,19.4,6.9,0,0,1,0,0,1,0,58.1
2017-06-17,25.6,15.8,4.5,19.3,30.6,19.4,3,0,0,1,0,0,1,0,66.7
2017-06-18,23.6,16.1,5.1,17.6,30.6,20.6,7.9,0,0,1,0,0,0,0,69
2017-06-19,21.2,16.1,4.8,12.4,26.7,17.2,0,0,0,1,0,1,1,0,56
2017-06-20,19.6,16.1,4.6,11.6,26.7,14.4,0.8,0,0,1,0,0,0,0,60.9
2017-06-21,19.8,16.1,2.8,11.7,26.7,12.8,0,0,0,0,0,0,0,0,60.9
2017-06-22,25.8,16.1,5.5,17.5,31.1,12.8,0,0,0,0,0,0,0,0,60.6
2017-06-23,24.9,15.6,5.5,16.8,31.1,19.4,18,0,0,1,0,0,1,0,61.3
2017-06-24,20.9,16.1,5.7,10.8,28.3,16.1,0,0,0,0,0,0,0,0,52
2017-06-25,17.8,15.9,5.7,8.1,23.9,12.2,0.5,0,0,1,0,0,0,0,55
2017-06-26,17.8,16.1,5.4,7.8,23.9,12.2,0,0,0,0,0,0,0,0,55
2017-06-27,18.1,16.1,3.6,6.9,25.6,10,0,0,0,0,0,0,0,0,47.6
2017-06-28,19.8,15.6,5.7,10.4,26.7,10,0,0,0,1,0,0,0,0,56.5
2017-06-29,23.6,15.4,6.3,17.7,27.2,14.4,33,0,1,1,0,0,1,0,69
2017-06-30,22.8,13.5,2.9,18.5,28.9,17.8,0.5,0,0,1,0,0,0,0,75
2017-07-01,23.9,16.1,4.4,15.6,28.9,18.9,0,0,0,0,0,0,0,0,60
2017-07-02,23.6,16.1,4.6,13.5,31.7,16.7,0,0,0,0,0,0,0,0,51.7
2017-07-03,22.8,16.1,3.4,16.8,31.7,16.7,0,0,0,0,0,0,0,0,67.9
2017-07-04,22.4,16.1,3.6,16.2,28.3,17.8,1,0,0,0,0,0,0,0,66.7
2017-07-05,24.6,15.3,2.8,16.3,31.7,17.8,0,0,0,0,0,0,0,0,61.3
2017-07-06,27.1,16.1,2.3,17.8,33.9,18.3,0,0,0,0,0,0,0,0,55.6
2017-07-07,27.2,15.8,4.5,18.9,33.9,20.6,0,0,0,1,0,0,1,0,61.1
2017-07-08,21.4,16.1,3.4,12.9,31.7,16.7,0,0,0,0,0,0,0,0,60
2017-07-09,23,16.1,3.1,11,30,16.7,0,0,0,0,0,0,0,0,46.4
2017-07-10,25,15.3,3.7,18.9,30,17.2,8.9,0,0,1,0,0,1,0,68.8
2017-07-11,24.7,15.3,2.2,20.2,29.4,19.4,9.7,0,0,1,0,0,0,0,77.4
2017-07-12,24.1,14.3,4.8,21.1,29.4,20,15,0,0,1,0,0,1,0,83.3
2017-07-13,25.7,15.9,4.5,20.7,28.3,22.2,44.2,0,0,1,0,0,0,0,72.7
2017-07-14,21.6,16.1,4.3,15.4,28.3,18.3,0,0,0,0,0,0,0,0,65.4
2017-07-15,20.9,16.1,2.4,14.6,27.2,15.6,0,0,0,0,0,0,0,0,68
2017-07-16,22.1,16.1,4.9,16.4,27.2,15.6,0,0,0,1,0,0,0,0,70.4
2017-07-17,19.7,16.1,3.1,13.4,26.1,13.3,0,0,0,0,0,0,0,0,65.2
2017-07-18,23.2,14.5,1.9,15.1,31.7,13.3,0,0,0,0,0,0,0,0,60.7
2017-07-19,26.9,16.1,3,20.1,31.7,15.6,0,0,0,0,0,0,0,0,68.6
2017-07-20,24.8,14.6,4.4,20.6,31.1,20.6,35.6,0,0,1,0,0,1,0,77.4
2017-07-21,26.5,15.6,2.5,20.9,31.7,21.1,21.6,0,1,1,0,0,1,0,71.4
2017-07-22,25.2,14.5,3.9,20.9,31.7,22.2,52.8,0,0,1,0,0,1,0,78.1
2017-07-23,26,15.4,2.6,19.7,32.2,21.1,0.3,0,0,1,0,0,1,0,67.6
2017-07-24,21.4,16.1,4.8,15.6,22.8,18.9,5.3,0,0,0,0,0,0,0,72
2017-07-25,21.8,16.1,3.4,14.3,27.8,16.1,0,0,0,0,0,0,0,0,61.5
2017-07-26,23.8,15.9,3.5,16.7,29.4,18.3,0,0,0,0,0,0,0,0,65.5
2017-07-27,25.5,13.8,4.4,20,29.4,18.3,0.8,0,0,1,0,0,0,0,69.7
2017-07-28,23.1,16.1,6.2,15.6,27.8,20.6,0,0,0,0,0,0,0,0,64.3
2017-07-29,22.2,16.1,5,12,26.1,17.8,0,0,0,0,0,0,0,0,51.9
2017-07-30,22.9,16.1,2.7,14.2,28.9,16.7,0,0,0,0,0,0,0,0,57.1
2017-07-31,24.3,16.1,1.3,14,30,16.7,0,0,0,0,0,0,0,0,53.3
2017-08-01,24.7,16.1,1.9,16.2,30,19.4,0,0,0,1,0,0,1,0,58.1
2017-08-02,24.8,15.9,3,17.2,30.6,18.9,23.4,0,0,0,0,0,0,0,64.5
2017-08-03,23.7,15.4,3.8,19.2,30.6,18.9,0,0,0,1,0,0,1,0,75.9
2017-08-04,17.3,15.8,6.8,12.2,28.9,13.3,22.4,0,0,1,0,0,1,0,70
2017-08-05,19.8,16.1,3.8,11.8,26.7,13.3,0,0,0,0,0,0,0,0,60.9
2017-08-06,21.5,16.1,1.9,13.7,26.7,15.6,0,0,0,0,0,0,0,0,61.5
2017-08-07,20.8,16.1,3.4,13.9,25,17.2,0,0,0,0,0,0,0,0,64
2017-08-08,21.2,16.1,2.5,10.2,28.9,14.4,0,0,0,0,0,0,0,0,48
2017-08-09,22.7,15.9,2,13.3,28.9,14.4,0,0,0,0,0,0,0,0,53.6
2017-08-10,23.2,16.1,3.8,14.3,28.9,16.1,0,0,0,1,0,0,0,0,57.1
2017-08-11,21.8,16.1,3.6,16.1,28.9,16.7,0.8,0,0,1,0,0,0,0,69.2
2017-08-12,20.2,16.1,4,13.6,25.6,15.6,0,0,0,0,0,0,0,0,66.7
2017-08-13,20.4,16.1,1.7,11.8,26.7,13.9,0,0,0,0,0,0,0,0,58.3
2017-08-14,22.4,16.1,2,13.8,28.3,13.9,0,0,0,0,0,0,0,0,59.3
2017-08-15,24.1,15.9,3,17.7,28.9,16.7,0,0,0,0,0,0,0,0,66.7
2017-08-16,23.9,15.3,3.6,17.9,31.1,19.4,0,0,0,1,0,0,0,0,70
2017-08-17,25.2,15.1,6.2,20.4,31.1,19.4,4.3,0,0,1,0,0,1,0,75
2017-08-18,23.4,16.1,5.5,16.3,27.8,19.4,0.5,0,0,0,0,0,0,0,65.5
2017-08-19,23.4,16.1,2.7,14.4,30,17.2,0,0,0,0,0,0,0,0,55.2
2017-08-20,23.9,15.8,2.3,15.3,32.2,17.2,0,0,0,1,0,0,0,0,56.7
2017-08-21,25.6,16.1,3.5,20.4,32.2,17.2,0.8,0,0,1,0,0,1,0,72.7
2017-08-22,24.4,16.1,5.9,17.6,30.6,21.7,0.5,0,0,1,0,0,0,0,64.5
2017-08-23,20.9,16.1,4.8,9.8,27.8,15.6,0,0,0,0,0,0,0,0,48
2017-08-24,19.3,16.1,3.6,11.8,26.1,15.6,0,0,0,0,0,0,0,0,63.6
2017-08-25,17.6,16.1,2.4,8.8,23.9,11.1,0,0,0,0,0,0,0,0,55
2017-08-26,19.4,16.1,2.9,10.1,25.6,11.1,0,0,0,1,0,0,0,0,52.2
2017-08-27,20.2,16.1,3.9,12.7,25.6,13.3,0,0,0,1,0,0,0,0,62.5
2017-08-28,21,14.5,3.1,15.6,26.7,16.7,5.3,0,0,1,0,0,1,0,72
2017-08-29,19.8,13.2,2.3,16.8,26.7,16.1,4.1,0,0,1,0,0,0,0,82.6
2017-08-30,21.3,15.3,2.3,14.7,27.8,15.6,1.8,0,0,0,0,0,0,0,68
2017-08-31,20.7,15.8,5.3,13.8,27.8,15.6,0,0,0,0,0,0,0,0,66.7
2017-09-01,17.9,15.8,5.9,9.5,22.8,14.4,0,0,0,0,0,0,0,0,57.1
2017-09-02,16.8,16.1,2.2,7.8,23.9,10,0,0,0,0,0,0,0,0,57.9
2017-09-03,20.1,15.1,3.1,12.6,28.9,10,6.3,0,0,1,0,0,0,0,62.5
2017-09-04,22.9,15.6,5.5,13.8,28.9,13.9,0,0,0,1,0,0,0,0,57.1
2017-09-05,17.3,16.1,5.6,9.1,27.8,12.2,0,0,0,1,0,0,0,0,60
2017-09-06,14.3,16.1,4.8,6.6,21.1,9.4,0,0,0,0,0,0,0,0,62.5
2017-09-07,15.4,16.1,4.2,7.4,21.7,9.4,0,0,0,0,0,0,0,0,58.8
2017-09-08,16.9,16.1,2.9,9.5,21.7,11.1,0,0,0,1,0,0,0,0,63.2
2017-09-09,17.5,16.1,4,8.7,22.2,13.3,0,0,0,0,0,0,0,0,55
2017-09-10,16,16.1,2.9,7.6,22.2,10,0,0,0,0,0,0,0,0,55.6
2017-09-11,16.8,15.9,1.9,8.8,23.9,10,0,0,0,0,0,0,0,0,57.9
2017-09-12,18.3,16.1,3.1,11,25,11.1,0,0,0,0,0,0,0,0,61.9
2017-09-13,18.8,15.6,2.7,14.2,25,12.2,0,0,0,0,0,0,0,0,72.7
2017-09-14,20.2,10.8,1.9,15.8,27.2,14.4,0,0,1,0,0,0,0,0,75
2017-09-15,23,16.1,4,15.2,30.6,15,0,0,0,0,0,0,0,0,60.7
2017-09-16,24.9,16.1,4,15.7,31.1,16.7,0,0,0,0,0,0,0,0,58.1
2017-09-17,24.8,15.9,3.4,16.6,31.1,18.3,0,0,0,0,0,0,0,0,61.3
2017-09-18,19.8,16.1,3.2,12.4,30,14.4,0,0,0,0,0,0,0,0,60.9
2017-09-19,21.1,15.1,3.2,16.7,26.1,14.4,1.8,0,0,1,0,0,0,0,76
2017-09-20,23.8,13.4,4.3,17.7,33.3,16.7,0,0,0,0,0,0,0,0,69
2017-09-21,28.6,16.1,3,18.6,34.4,22.8,0,0,0,0,0,0,0,0,53.8
2017-09-22,28.7,16.1,3,19,34.4,22.8,0,0,0,0,0,0,0,0,56.4
2017-09-23,28.1,16.1,2.7,18.2,33.9,22.8,0,0,0,0,0,0,0,0,55.3
2017-09-24,27.2,15.8,2.9,16.9,33.3,21.7,0,0,0,0,0,0,0,0,52.8
2017-09-25,26.3,16.1,2.8,14.4,33.3,20,0,0,0,0,0,0,0,0,47.1
2017-09-26,26.6,16.1,3.6,15,32.8,21.7,0,0,0,0,0,0,0,0,48.6
2017-09-27,20.7,16.1,5.2,11.8,26.7,17.2,0,0,0,0,0,0,0,0,58.3
2017-09-28,16.8,16.1,3.7,6.3,22.8,11.7,0,0,0,0,0,0,0,0,52.6
2017-09-29,17.7,16.1,4.6,7.5,20,15.6,0,0,0,0,0,0,0,0,50
2017-09-30,16.1,16.1,3.7,6.4,20,13.3,0,0,0,0,0,0,0,0,55.6
2017-10-01,15.2,16.1,4,4.7,22.2,8.9,0,0,0,0,0,0,0,0,52.9
2017-10-02,20.7,16.1,5.1,8.4,28.3,8.9,0,0,0,0,0,0,0,0,45.8
2017-10-03,22.7,16.1,6.7,13.9,28.3,14.4,0,0,0,0,0,0,0,0,57.1
2017-10-04,21.9,15.3,4.6,16.1,25.6,18.3,0,0,0,1,0,0,0,0,69.2
2017-10-05,18.1,16.1,2.1,8.8,25,12.2,0.8,0,0,0,0,0,0,0,52.4
2017-10-06,17.9,10.1,3.1,15,25,12.2,5.1,0,0,1,0,0,0,0,81
2017-10-07,20.8,14.6,7.2,16.2,26.1,15.6,3.3,0,0,1,0,0,0,0,72
2017-10-08,18.1,16.1,4.7,11.8,26.1,12.2,10.4,0,0,0,0,0,0,0,66.7
2017-10-09,18.9,16.1,1.9,10.9,27.2,11.1,0,0,0,0,0,0,0,0,59.1
2017-10-10,16.4,15.6,5.6,12.3,18.3,14.4,0,0,0,1,0,0,0,0,73.7
2017-10-11,14.9,10.5,6.4,13.2,17.2,13.9,34.8,0,0,1,0,0,0,0,88.2
2017-10-12,14.3,14.6,3.5,11.7,16.7,13.3,5.1,0,0,1,0,0,0,0,87.5
2017-10-13,16.3,15.3,3.1,12.3,22.8,12.8,0,0,0,0,0,0,0,0,73.7
2017-10-14,17.6,9.7,3.5,15.3,22.8,12.8,27.7,0,0,1,0,0,1,0,85
2017-10-15,15.7,13.4,7.3,12.1,20,11,83.8,0,0,1,0,0,1,0,77.8
2017-10-16,10.9,16.1,3.8,3.9,20,6.1,5.1,0,0,0,0,0,0,0,61.5
2017-10-17,13.9,16.1,4.8,3.8,21.1,6.1,0,0,0,0,0,0,0,0,50
2017-10-18,15.2,16.1,5.3,5.2,21.7,8.3,0,0,0,0,0,0,0,0,52.9
2017-10-19,16.3,16.1,3.8,2.8,21.7,8.3,0,0,0,0,0,0,0,0,36.8
2017-10-20,16.3,16.1,3.2,6.7,25.6,10.6,0,0,0,0,0,0,0,0,52.6
2017-10-21,19.7,16.1,6.1,10.6,25.6,10.6,0,0,0,0,0,0,0,0,56.5
2017-10-22,18.7,13.8,7.2,13.4,22.2,11,0,0,0,1,0,0,0,0,68.2
2017-10-23,11.3,13.4,3.8,9.4,12.2,10.6,22.4,0,0,1,0,0,0,0,92.3
2017-10-24,9.1,14.5,5.5,6.4,12.2,7.8,13.2,0,0,1,0,0,0,0,83.3
2017-10-25,6.7,16.1,3.8,0.3,11.7,3.3,14.5,0,0,0,0,0,0,0,60
2017-10-26,8.1,16.1,3.8,2.4,15.6,2.2,0,0,0,0,0,0,0,0,63.6
2017-10-27,7.2,16.1,6.7,0.5,15.6,2.2,0,0,0,0,0,0,0,0,60
2017-10-28,3.6,15.6,5.6,-1.2,11.7,2.2,0,0,0,1,0,0,0,0,75
2017-10-29,4.4,16.1,3.5,-3,7.8,0.6,0,0,0,0,0,0,0,0,62.5
2017-10-30,7.1,16.1,6,-1.3,10,1.1,0,0,0,0,0,0,0,0,60
2017-10-31,3.2,16.1,6.5,-5.6,10,1.1,0,0,0,0,0,0,0,0,50
2017-11-01,3.7,15.6,3.9,-1.9,6.7,1.1,0,0,0,1,0,0,0,0,62.5
2017-11-02,8.1,7.6,2.8,6.6,10.6,2.2,5.8,0,0,1,0,0,0,0,90.9
2017-11-03,6.9,15.6,4.3,2.8,10.6,3.3,0.5,0,0,0,0,0,0,0,70
2017-11-04,7.6,10.5,4.5,4.4,9,6.7,0,0,1,1,0,0,1,0,80
2017-11-05,9.7,5.3,2.3,8.3,11.1,5.6,12.2,0,1,1,0,0,0,0,91.7
2017-11-06,5,16.1,4.6,-0.8,11.1,0,0.5,0,0,0,0,0,0,0,66.7
2017-11-07,4.4,16.1,4.6,-1.7,7.2,0.6,0,0,0,0,0,0,0,0,62.5
2017-11-08,2.6,16.1,2,-3.6,7.8,-1.7,0,0,0,0,0,0,0,0,71.4
2017-11-09,3.8,16.1,4.6,-3.6,7.8,-1.6,0,0,0,0,0,0,0,0,62.5
2017-11-10,-4.4,14.6,4.7,-12.5,0.6,-8,0,0,0,0,1,0,0,0,50
2017-11-11,-1.2,15.9,4.5,-8.4,2.2,-3.3,0,0,0,0,0,0,0,0,50
2017-11-12,3.1,13.4,1.6,-1,4.4,2.2,0.3,0,0,1,1,0,0,0,75
2017-11-13,2.4,7.2,2.7,0.3,4.4,-0.6,3,0,0,1,0,0,0,0,85.7
2017-11-14,4.1,10.9,3.9,0.4,9.4,-1.1,0,0,0,0,0,0,0,0,75
2017-11-15,8.7,13,6.1,4.2,11.1,6.7,0.5,0,0,1,0,0,0,0,72.7
2017-11-16,2.1,16.1,6,-3.2,7.2,0.6,3.8,0,0,0,0,0,0,0,71.4
2017-11-17,3.7,15.4,5.6,-0.6,6.7,1.7,0,0,0,1,0,0,0,0,75
2017-11-18,6,7.9,5.9,4.2,9,1.7,4.3,0,0,1,1,0,0,0,88.9
2017-11-19,1.2,16.1,6.7,-5.7,3.9,-1.1,13,0,0,0,0,0,0,0,57.1
2017-11-20,3.8,16.1,6.6,-3.7,11.1,-1.1,0,0,0,0,0,0,0,0,62.5
2017-11-21,5.7,16.1,7.8,-2.8,11.1,-1,0,0,0,1,0,0,0,0,55.6
2017-11-22,-1.8,16.1,3.9,-9.6,6.7,-5.6,0.5,0,0,0,0,0,0,0,60
2017-11-23,2.4,16.1,4,-6.6,7.8,-5,0,0,0,0,0,0,0,0,57.1
2017-11-24,6.7,16.1,4.8,-1.2,17.2,0,0,0,0,0,0,0,0,0,60
2017-11-25,9.4,16.1,6.1,1.8,17.2,0,0,0,0,0,0,0,0,0,58.3
2017-11-26,3.1,16.1,3.5,-4.3,12.8,-2.8,0,0,0,0,0,0,0,0,50
2017-11-27,6.8,16.1,2,0.3,13.3,-2.7,0,0,0,0,0,0,0,0,60
2017-11-28,12.9,16.1,7.7,1.4,16.1,10,0,0,0,0,0,0,0,0,46.7
2017-11-29,6.3,16.1,3.5,-3.5,16.1,1.1,0,0,0,0,0,0,0,0,50
2017-11-30,7.9,16.1,4.8,-1.8,12.2,1.1,0,0,0,0,0,0,0,0,45.5
2017-12-01,5.1,16.1,2.4,-3.2,12.2,-2.2,0,0,0,0,0,0,0,0,55.6
2017-12-02,5.6,15.9,2.2,-2,12.2,-2.1,0,0,0,0,0,0,0,0,55.6
2017-12-03,6,16.1,1.9,-1.3,14.4,-1.7,0,0,0,0,0,0,0,0,66.7
2017-12-04,13,16.1,7.9,4.4,18.3,8.3,0.5,0,0,1,0,0,0,0,53.3
2017-12-05,5.2,15.6,11,-2.7,18.3,-1.1,3.6,0,0,1,0,0,1,0,55.6
2017-12-06,-0.8,16.1,6.4,-10.6,6.7,-2.8,0,0,0,0,0,0,0,0,50
2017-12-07,-3.8,15.4,5.9,-10.7,1.7,-7.2,0,0,0,0,1,0,0,0,60
2017-12-08,-4.1,16.1,5.1,-12.8,2.8,-7.8,0,0,0,0,0,0,0,0,40
2017-12-09,-1.2,11.7,6.6,-6.9,2.8,-7.8,1,30.5,0,0,1,0,0,0,66.7
2017-12-10,-3.4,16.1,4.8,-9.2,1.7,-6.7,0.8,30.5,0,0,0,0,0,0,60
2017-12-11,-0.8,15.8,3.2,-6.2,3.9,-6.7,0,30.5,0,0,1,0,0,0,66.7
2017-12-12,-4.4,15,7.4,-10.2,3.9,-8.3,2.3,30.5,0,0,1,0,0,0,75
2017-12-13,-3.1,15.6,5.1,-9.5,3.3,-7.8,0,30.5,0,0,1,0,0,0,60
2017-12-14,-4.4,15.8,5.9,-10.6,3.3,-8.9,0,30.5,0,0,1,0,0,0,75
2017-12-15,-3.5,15.9,4.2,-9.4,1.1,-8.3,0,0,0,0,1,0,0,0,60
2017-12-16,3.4,16.1,4.2,-4.8,7.8,-6.1,0,0,0,0,0,0,0,0,50
2017-12-17,1.9,10.6,2.1,-0.6,7.8,-2.8,0,0,0,0,0,0,0,0,85.7
2017-12-18,5.8,12.6,4,1.8,7.8,-1.6,0,0,0,1,0,0,0,0,77.8
2017-12-19,6.3,16.1,5.6,0.2,10,3.9,0.3,0,0,0,0,0,0,0,60
2017-12-20,1.1,16.1,4.5,-8.2,10,-2.8,0,0,0,0,0,0,0,0,42.9
2017-12-21,1.6,16.1,3.6,-4.3,4.4,-2.8,0,0,0,0,0,0,0,0,57.1
2017-12-22,3.2,14,3.2,-1.3,4.4,0,0,0,0,1,0,0,0,0,75
2017-12-23,-0.8,14.8,4.7,-6.1,3.9,-4.4,0,0,0,0,0,0,0,0,66.7
2017-12-24,-6.1,10.8,3.2,-10.9,0.6,-7.2,0,50.8,1,0,1,0,0,0,75
2017-12-25,-8.9,14.5,5.9,-13.8,-5.6,-12.2,4.8,30.5,0,0,1,0,0,0,66.7
2017-12-26,-16.4,16.1,4.7,-22.6,-6.1,-19.4,0.3,30.5,0,0,0,0,0,0,50
2017-12-27,-17.2,16.1,4,-22.9,-13.9,-20,0,30.5,0,0,0,0,0,0,50
2017-12-28,-14.3,14.2,2.7,-19.4,-9.4,-20,0,50.8,0,0,1,0,0,0,50
2017-12-29,-11,9.8,3.3,-14.5,-9.4,-17.8,0.8,50.8,0,0,1,0,0,0,66.7
2017-12-30,-12.7,13,5.5,-17.8,-9,-16.7,2,50.8,0,0,1,0,0,0,100
2017-12-31,-15.4,16.1,4.6,-21.4,-9.4,-18.3,0,30.5,0,0,0,0,0,0,50
